customer_id,tenure_months,monthly_charge,contract_type,payment_method,autopay,support_tickets_90d,weekly_usage_hours,num_products,late_payments_12m,discount_active,satisfaction_score,region,churn
CUST-03953,53,33.5,Annual,Bank Transfer,Yes,1,9.7,1,0,No,5,Midwest,0
CUST-03954,34,64.99,Two-Year,Credit Card,Yes,1,13.9,1,1,No,4,Northeast,0
CUST-03955,43,71.51,Annual,PayPal,Yes,1,10.9,2,0,No,5,Midwest,0
CUST-03956,68,34.77,Monthly,Bank Transfer,Yes,1,5.4,1,0,No,5,Northeast,0
CUST-03957,38,52.43,Monthly,PayPal,No,2,10.3,3,0,No,3,South,0
CUST-03958,53,27.13,Monthly,Debit Card,Yes,2,6.6,1,0,No,5,West,0
CUST-03959,8,48.74,Monthly,Bank Transfer,Yes,1,8.1,1,0,No,3,South,0
CUST-03960,16,67.06,Monthly,PayPal,Yes,1,10.0,1,0,Yes,3,Midwest,0
CUST-03961,69,44.17,Two-Year,Credit Card,Yes,1,0.9,1,1,No,4,Northeast,0
CUST-03962,62,47.52,Annual,Credit Card,Yes,2,2.4,1,1,Yes,4,South,0
CUST-03963,48,31.66,Monthly,Debit Card,Yes,1,6.9,1,0,Yes,5,South,0
CUST-03964,28,40.33,Monthly,Debit Card,Yes,3,4.7,1,0,No,5,West,0
CUST-03965,15,83.65,Monthly,Debit Card,No,2,7.5,2,1,No,4,Northeast,0
CUST-03966,62,53.31,Monthly,Credit Card,Yes,3,8.2,2,0,No,5,South,0
CUST-03967,57,33.96,Annual,Bank Transfer,Yes,1,5.4,2,1,No,5,Northeast,0
CUST-03968,18,46.33,Monthly,PayPal,No,1,6.3,3,1,No,4,South,0
CUST-03969,43,23.25,Annual,Debit Card,Yes,0,4.0,2,2,No,4,South,0
CUST-03970,45,33.75,Monthly,Credit Card,Yes,1,8.8,1,0,Yes,4,Northeast,0
CUST-03971,35,76.49,Monthly,Credit Card,No,0,11.7,2,1,Yes,4,South,0
CUST-03972,67,49.44,Two-Year,Credit Card,Yes,3,2.8,2,0,Yes,2,South,0
CUST-03973,9,86.03,Monthly,PayPal,Yes,0,11.3,2,0,Yes,2,South,0
CUST-03974,19,50.28,Monthly,Credit Card,No,2,9.5,1,0,No,3,West,0
CUST-03975,7,51.35,Annual,Bank Transfer,No,0,10.9,3,1,No,5,Northeast,0
CUST-03976,50,63.54,Monthly,Credit Card,No,1,14.1,1,1,Yes,3,Midwest,0
CUST-03977,47,10.0,Monthly,Credit Card,Yes,1,5.5,1,2,Yes,2,South,1
CUST-03978,72,55.69,Monthly,Bank Transfer,Yes,5,12.9,2,1,Yes,4,South,0
CUST-03979,40,51.12,Monthly,Debit Card,Yes,3,14.2,4,0,Yes,3,Midwest,0
CUST-03980,11,78.75,Monthly,Debit Card,Yes,3,3.1,3,0,Yes,5,Northeast,0
CUST-03981,33,69.36,Monthly,Credit Card,Yes,1,8.3,4,0,Yes,3,West,0
CUST-03982,7,31.59,Annual,PayPal,Yes,1,8.1,2,0,No,4,West,0
CUST-03983,49,74.36,Annual,Debit Card,Yes,0,14.7,2,0,No,5,Midwest,0
CUST-03984,49,47.28,Monthly,PayPal,Yes,1,25.5,1,0,No,5,West,0
CUST-03985,62,35.72,Monthly,PayPal,Yes,3,10.9,2,3,Yes,5,West,1
CUST-03986,25,55.55,Monthly,Bank Transfer,Yes,1,20.3,3,3,No,5,Northeast,0
CUST-03987,23,48.35,Monthly,PayPal,No,0,4.9,1,0,No,3,West,0
CUST-03988,6,79.69,Monthly,PayPal,Yes,2,10.4,1,1,No,5,West,0
CUST-03989,30,58.13,Annual,PayPal,No,1,7.4,3,1,Yes,4,South,0
CUST-03990,35,55.7,Monthly,Debit Card,Yes,3,9.9,1,0,No,3,South,0
CUST-03991,55,68.21,Monthly,PayPal,Yes,1,11.1,1,2,Yes,4,South,0
CUST-03992,55,71.67,Annual,PayPal,No,2,12.1,3,0,No,5,South,0
CUST-03993,11,66.1,Annual,Credit Card,No,0,6.3,1,0,No,1,South,0
CUST-03994,21,77.55,Monthly,PayPal,Yes,1,7.0,3,0,Yes,5,Midwest,0
CUST-03995,37,62.96,Monthly,Credit Card,Yes,2,11.6,1,1,Yes,4,West,0
CUST-03996,25,55.02,Two-Year,Debit Card,No,2,9.1,1,0,Yes,3,West,0
CUST-03997,2,74.31,Monthly,Credit Card,Yes,1,5.2,1,0,No,3,Midwest,1
CUST-03998,61,50.36,Annual,Credit Card,Yes,2,7.1,1,0,No,3,West,0
CUST-03999,53,52.6,Annual,Credit Card,Yes,1,13.4,2,0,No,3,West,0
CUST-04000,38,82.99,Monthly,Credit Card,Yes,1,4.3,2,2,No,1,Midwest,0
CUST-04001,23,81.19,Monthly,Credit Card,No,2,7.6,2,0,Yes,2,South,1
CUST-04002,61,51.85,Monthly,Credit Card,No,0,3.4,2,1,No,3,South,0
CUST-04003,3,43.84,Monthly,PayPal,Yes,2,14.1,1,1,No,2,West,0
CUST-04004,33,78.34,Monthly,Debit Card,Yes,1,26.2,2,0,Yes,2,Northeast,0
CUST-04005,58,66.41,Annual,Bank Transfer,Yes,3,16.1,1,0,Yes,5,Midwest,0
CUST-04006,69,57.68,Annual,PayPal,No,0,5.7,1,0,Yes,4,West,0
CUST-04007,19,46.21,Two-Year,Credit Card,No,1,5.6,4,0,No,5,Midwest,0
CUST-04008,47,57.97,Two-Year,Debit Card,Yes,2,13.7,4,0,No,4,West,0
CUST-04009,14,51.61,Annual,Debit Card,No,1,12.8,1,0,Yes,3,Midwest,0
CUST-04010,9,40.04,Monthly,Debit Card,Yes,2,17.4,1,1,Yes,5,West,0
CUST-04011,26,54.32,Monthly,Debit Card,No,3,7.8,2,0,Yes,4,West,0
CUST-04012,64,56.78,Annual,PayPal,Yes,0,3.9,2,0,No,4,Midwest,0
CUST-04013,50,45.24,Annual,PayPal,Yes,1,7.9,3,0,No,2,Midwest,0
CUST-04014,36,68.27,Monthly,Debit Card,Yes,0,7.2,2,0,No,2,West,0
CUST-04015,21,75.2,Annual,PayPal,No,0,23.2,1,0,No,1,West,0
CUST-04016,11,69.46,Monthly,Credit Card,Yes,0,11.1,2,1,Yes,2,Midwest,0
CUST-04017,20,47.03,Monthly,Bank Transfer,Yes,3,2.4,1,0,No,5,Midwest,0
CUST-04018,11,65.6,Annual,Bank Transfer,No,0,11.4,2,1,Yes,5,Northeast,0
CUST-04019,14,53.4,Monthly,Credit Card,No,2,14.2,2,2,No,3,West,0
CUST-04020,50,29.76,Monthly,PayPal,Yes,2,13.0,4,0,No,3,South,0
CUST-04021,10,64.11,Annual,PayPal,Yes,2,12.6,1,1,Yes,4,Northeast,0
CUST-04022,4,54.63,Annual,Debit Card,No,1,9.0,2,2,No,3,South,0
CUST-04023,40,98.68,Monthly,Credit Card,Yes,0,7.0,1,1,Yes,4,South,0
CUST-04024,21,78.23,Annual,PayPal,Yes,2,3.7,3,0,No,3,West,0
CUST-04025,33,64.8,Monthly,Debit Card,Yes,0,18.0,1,2,No,3,Midwest,0
CUST-04026,11,56.49,Annual,Credit Card,Yes,0,10.6,1,0,Yes,5,Northeast,0
CUST-04027,16,54.95,Monthly,PayPal,No,0,5.7,1,0,No,4,Northeast,1
CUST-04028,32,33.93,Two-Year,Debit Card,No,1,8.5,3,1,Yes,5,South,0
CUST-04029,50,20.7,Annual,Credit Card,Yes,2,3.8,1,2,Yes,4,West,0
CUST-04030,30,36.29,Monthly,Bank Transfer,No,1,8.4,2,0,Yes,3,South,0
CUST-04031,40,51.14,Monthly,Credit Card,No,0,15.3,1,0,Yes,4,West,0
CUST-04032,38,14.1,Monthly,Debit Card,No,0,11.4,2,0,Yes,4,Northeast,0
CUST-04033,20,42.2,Annual,PayPal,Yes,1,13.9,4,0,Yes,5,South,0
CUST-04034,21,47.54,Annual,Credit Card,Yes,0,13.3,1,0,No,1,West,0
CUST-04035,31,48.12,Annual,PayPal,Yes,2,10.1,2,1,No,4,South,0
CUST-04036,3,40.09,Two-Year,PayPal,No,0,7.3,1,0,No,4,South,0
CUST-04037,50,45.85,Monthly,Debit Card,Yes,2,6.4,2,2,No,3,South,0
CUST-04038,45,83.03,Annual,Debit Card,Yes,1,17.3,1,0,No,4,West,0
CUST-04039,23,63.92,Monthly,Bank Transfer,Yes,2,10.8,1,1,No,1,West,0
CUST-04040,27,41.91,Annual,Bank Transfer,Yes,1,10.3,3,0,Yes,3,South,1
CUST-04041,24,50.77,Monthly,Credit Card,Yes,3,10.8,1,1,No,3,West,0
CUST-04042,47,51.49,Annual,Debit Card,Yes,2,6.8,1,1,Yes,3,Northeast,0
CUST-04043,55,38.18,Monthly,Debit Card,Yes,1,10.0,1,2,No,4,Midwest,0
CUST-04044,8,38.16,Monthly,Bank Transfer,No,0,5.4,2,0,No,5,South,1
CUST-04045,30,70.19,Monthly,PayPal,No,0,6.1,4,0,No,1,Northeast,1
CUST-04046,1,44.44,Two-Year,Debit Card,Yes,0,11.7,3,1,Yes,4,Midwest,0
CUST-04047,33,32.3,Monthly,Bank Transfer,Yes,5,10.6,3,2,Yes,3,South,0
CUST-04048,18,51.22,Monthly,Debit Card,Yes,4,11.9,3,0,No,5,South,0
CUST-04049,25,54.12,Monthly,Credit Card,Yes,2,12.8,2,0,No,4,Midwest,0
CUST-04050,33,16.49,Monthly,PayPal,No,1,6.8,2,0,No,5,South,0
CUST-04051,24,51.27,Annual,Debit Card,Yes,0,8.1,2,1,Yes,4,South,0
CUST-04052,29,67.62,Two-Year,PayPal,No,1,11.4,4,1,No,4,Midwest,0
CUST-04053,56,60.12,Annual,Debit Card,Yes,1,5.0,1,0,No,5,Midwest,0
CUST-04054,59,92.14,Annual,PayPal,No,0,1.0,2,0,No,1,South,0
CUST-04055,1,74.52,Monthly,Bank Transfer,No,1,2.8,3,2,No,5,Midwest,1
CUST-04056,28,78.08,Monthly,Credit Card,No,0,5.9,1,1,No,4,South,0
CUST-04057,61,102.4,Annual,Debit Card,No,0,6.9,3,0,No,5,Midwest,0
CUST-04058,39,65.65,Annual,PayPal,Yes,1,9.8,3,0,No,1,South,0
CUST-04059,15,54.94,Monthly,Credit Card,Yes,1,14.3,2,0,No,2,West,0
CUST-04060,43,69.53,Annual,PayPal,Yes,0,7.1,3,1,No,1,Midwest,0
CUST-04061,11,41.93,Monthly,PayPal,No,0,5.7,1,2,No,1,Midwest,0
CUST-04062,2,53.94,Monthly,Credit Card,No,0,3.8,4,2,No,2,West,1
CUST-04063,46,40.34,Monthly,Bank Transfer,Yes,2,5.3,1,0,Yes,3,South,0
CUST-04064,38,59.16,Annual,Debit Card,No,1,5.2,1,0,Yes,2,West,0
CUST-04065,55,40.27,Annual,Credit Card,Yes,4,8.7,2,0,Yes,2,South,0
CUST-04066,25,39.64,Monthly,Credit Card,Yes,2,5.2,2,1,No,4,West,0
CUST-04067,62,59.44,Annual,PayPal,No,0,6.7,2,0,No,4,South,0
CUST-04068,31,49.52,Annual,Bank Transfer,Yes,0,6.3,2,1,Yes,1,Midwest,0
CUST-04069,54,17.3,Monthly,Debit Card,Yes,2,8.2,3,2,No,4,West,0
CUST-04070,8,25.8,Annual,Credit Card,No,0,11.1,2,0,No,4,West,0
CUST-04071,7,31.35,Monthly,Credit Card,Yes,1,10.0,3,5,Yes,3,Northeast,0
CUST-04072,57,36.11,Monthly,PayPal,Yes,0,4.7,1,0,No,2,Northeast,0
CUST-04073,61,59.46,Monthly,Debit Card,Yes,1,5.8,4,0,Yes,4,West,0
CUST-04074,68,55.94,Monthly,Debit Card,Yes,0,12.2,3,1,No,5,South,0
CUST-04075,24,71.18,Monthly,Debit Card,No,1,13.8,3,1,No,3,Northeast,0
CUST-04076,2,65.55,Monthly,Debit Card,No,0,3.4,1,1,Yes,4,Northeast,0
CUST-04077,71,71.29,Monthly,PayPal,Yes,2,3.1,4,1,No,2,South,0
CUST-04078,44,62.95,Annual,Debit Card,No,3,17.6,1,1,No,5,West,0
CUST-04079,18,55.77,Annual,Credit Card,No,1,3.8,1,3,No,4,Northeast,0
CUST-04080,55,71.79,Monthly,Debit Card,No,1,5.0,2,1,Yes,3,South,0
CUST-04081,66,68.55,Monthly,Debit Card,No,0,6.8,3,0,Yes,4,Northeast,0
CUST-04082,21,58.77,Monthly,Debit Card,Yes,1,4.9,4,0,No,5,Midwest,1
CUST-04083,56,74.88,Annual,Credit Card,No,1,5.0,2,2,No,4,West,0
CUST-04084,57,10.0,Annual,Credit Card,Yes,2,5.1,3,0,No,3,South,0
CUST-04085,37,46.77,Monthly,Debit Card,Yes,4,8.7,2,0,No,4,West,0
CUST-04086,46,46.5,Annual,Credit Card,Yes,1,2.7,1,0,Yes,2,West,0
CUST-04087,20,72.75,Annual,PayPal,Yes,1,12.2,2,0,No,5,South,0
CUST-04088,67,80.29,Two-Year,Debit Card,Yes,3,1.2,1,1,No,4,Northeast,0
CUST-04089,71,25.9,Monthly,Credit Card,No,2,3.1,2,1,Yes,3,South,0
CUST-04090,71,77.4,Monthly,PayPal,Yes,1,16.6,1,0,No,5,West,0
CUST-04091,54,30.91,Annual,Debit Card,Yes,1,6.0,1,0,No,4,South,0
CUST-04092,4,31.46,Monthly,Credit Card,No,1,5.7,2,0,No,2,South,1
CUST-04093,27,47.78,Monthly,PayPal,Yes,1,2.3,2,1,Yes,4,Northeast,0
CUST-04094,33,46.27,Monthly,Debit Card,Yes,0,2.2,3,1,Yes,5,Northeast,0
CUST-04095,70,23.95,Monthly,Bank Transfer,No,0,7.7,2,0,No,5,West,0
CUST-04096,40,63.7,Annual,Credit Card,No,2,2.3,1,0,Yes,3,West,0
CUST-04097,39,64.23,Annual,Bank Transfer,No,0,4.9,3,1,No,5,South,0
CUST-04098,11,70.97,Monthly,PayPal,Yes,1,10.7,1,1,Yes,4,Midwest,0
CUST-04099,58,44.2,Annual,Credit Card,Yes,1,8.6,2,1,No,3,Midwest,0
CUST-04100,25,51.29,Monthly,Debit Card,No,2,6.4,2,0,Yes,4,South,0
CUST-04101,7,51.45,Two-Year,PayPal,No,1,8.1,1,0,No,1,Midwest,0
CUST-04102,72,82.38,Monthly,Debit Card,Yes,0,10.9,2,0,Yes,3,West,0
CUST-04103,14,10.0,Annual,Debit Card,No,1,5.9,3,0,No,4,West,0
CUST-04104,2,34.78,Two-Year,Bank Transfer,No,3,12.0,1,0,No,2,South,0
CUST-04105,6,52.1,Annual,PayPal,Yes,1,7.7,4,1,No,3,Midwest,0
CUST-04106,33,32.46,Annual,Bank Transfer,Yes,1,13.5,2,1,Yes,5,West,0
CUST-04107,8,47.35,Monthly,Bank Transfer,Yes,1,8.0,1,0,No,5,Midwest,1
CUST-04108,61,49.73,Annual,PayPal,No,2,3.1,2,1,Yes,2,West,0
CUST-04109,37,40.16,Annual,PayPal,Yes,3,4.9,2,0,No,5,West,1
CUST-04110,24,53.16,Monthly,PayPal,No,2,7.5,2,1,No,4,Northeast,0
CUST-04111,1,63.31,Two-Year,Bank Transfer,Yes,3,25.5,1,0,No,2,Midwest,0
CUST-04112,35,47.75,Monthly,PayPal,No,1,4.6,3,0,No,4,Northeast,0
CUST-04113,11,43.84,Monthly,Credit Card,Yes,3,22.2,3,1,Yes,2,West,0
CUST-04114,71,49.02,Two-Year,PayPal,No,2,12.7,3,0,No,4,Northeast,0
CUST-04115,21,51.87,Monthly,Credit Card,Yes,0,13.0,3,1,Yes,4,South,1
CUST-04116,35,20.67,Monthly,Bank Transfer,No,0,10.9,2,1,No,4,South,0
CUST-04117,2,60.31,Monthly,PayPal,No,0,21.2,2,1,Yes,5,West,0
CUST-04118,10,43.88,Annual,PayPal,Yes,2,5.1,2,0,No,5,West,0
CUST-04119,15,74.71,Annual,Credit Card,No,0,12.4,1,1,No,4,South,0
CUST-04120,4,62.64,Monthly,Debit Card,Yes,2,3.5,2,0,No,4,South,0
CUST-04121,53,73.06,Annual,Debit Card,No,1,5.1,1,1,Yes,3,South,0
CUST-04122,69,33.8,Annual,PayPal,Yes,1,11.4,3,2,No,4,Midwest,0
CUST-04123,71,45.32,Annual,PayPal,No,3,13.2,1,1,No,4,Northeast,0
CUST-04124,20,29.64,Annual,Debit Card,No,0,9.7,3,1,No,3,South,0
CUST-04125,57,39.31,Two-Year,Credit Card,No,0,2.0,1,2,No,3,Midwest,0
CUST-04126,37,74.54,Monthly,Debit Card,Yes,0,4.6,3,1,Yes,4,Northeast,0
CUST-04127,4,78.77,Monthly,Debit Card,Yes,0,3.1,2,1,Yes,5,Midwest,0
CUST-04128,7,31.33,Annual,Bank Transfer,No,0,7.2,2,1,No,2,West,0
CUST-04129,40,43.75,Monthly,Bank Transfer,Yes,1,3.1,1,0,No,4,Midwest,0
CUST-04130,31,50.63,Monthly,PayPal,No,2,5.3,2,1,No,5,South,1
CUST-04131,1,62.54,Monthly,Credit Card,Yes,3,5.2,1,1,Yes,3,South,1
CUST-04132,67,20.32,Monthly,Credit Card,Yes,2,14.9,3,1,Yes,1,South,0
CUST-04133,53,23.15,Two-Year,Bank Transfer,No,3,5.5,3,0,Yes,5,Northeast,0
CUST-04134,37,60.81,Monthly,Bank Transfer,Yes,3,21.8,2,1,No,3,Northeast,0
CUST-04135,72,16.92,Annual,Credit Card,Yes,0,6.0,1,4,Yes,4,West,0
CUST-04136,70,43.96,Annual,PayPal,Yes,2,10.5,1,4,Yes,4,West,0
CUST-04137,71,54.92,Monthly,Debit Card,No,4,8.9,2,0,No,5,Midwest,0
CUST-04138,19,59.48,Monthly,Credit Card,Yes,1,8.2,2,2,No,5,Midwest,1
CUST-04139,64,49.45,Monthly,Bank Transfer,No,1,12.5,2,0,No,5,South,0
CUST-04140,37,45.42,Monthly,Bank Transfer,Yes,2,7.5,2,1,Yes,4,South,0
CUST-04141,53,67.2,Monthly,Bank Transfer,Yes,2,5.3,2,1,Yes,2,Northeast,0
CUST-04142,62,57.13,Annual,Credit Card,Yes,1,11.4,2,0,No,2,West,0
CUST-04143,12,40.35,Monthly,Debit Card,Yes,1,4.0,2,1,Yes,1,West,0
CUST-04144,33,52.68,Monthly,Bank Transfer,Yes,0,6.2,3,1,No,4,South,0
CUST-04145,10,58.9,Monthly,PayPal,Yes,1,12.5,1,2,No,4,South,0
CUST-04146,21,82.93,Monthly,Debit Card,Yes,2,7.1,1,0,No,2,Northeast,1
CUST-04147,30,66.15,Monthly,Debit Card,No,0,10.0,1,2,No,5,South,0
CUST-04148,62,73.86,Two-Year,Credit Card,Yes,6,9.1,1,1,No,3,South,0
CUST-04149,63,41.01,Monthly,PayPal,Yes,3,5.5,2,0,No,3,Northeast,0
CUST-04150,29,42.56,Monthly,Bank Transfer,Yes,1,7.2,3,0,Yes,4,West,0
CUST-04151,24,47.76,Annual,Credit Card,Yes,1,3.9,2,1,Yes,4,Northeast,0
CUST-04152,39,49.42,Annual,Credit Card,No,2,13.7,4,1,Yes,2,South,0
CUST-04153,66,33.86,Annual,Debit Card,No,7,6.3,1,0,No,5,South,0
CUST-04154,71,74.79,Monthly,PayPal,No,0,14.3,1,0,No,2,South,0
CUST-04155,17,67.9,Annual,Debit Card,Yes,0,6.9,1,1,No,2,Northeast,0
CUST-04156,14,46.5,Monthly,Credit Card,Yes,0,10.4,2,1,No,5,West,0
CUST-04157,51,63.55,Annual,PayPal,No,0,4.0,2,1,No,4,South,0
CUST-04158,22,56.01,Monthly,Credit Card,No,0,13.1,1,1,Yes,3,Midwest,1
CUST-04159,15,64.96,Annual,PayPal,Yes,1,0.9,1,0,No,2,South,1
CUST-04160,3,27.8,Annual,PayPal,Yes,0,7.1,3,1,Yes,2,West,0
CUST-04161,30,49.38,Annual,Debit Card,No,1,5.7,1,2,No,3,Northeast,1
CUST-04162,29,50.96,Monthly,PayPal,No,0,3.7,1,0,No,5,West,0
CUST-04163,41,63.23,Annual,PayPal,Yes,5,28.5,2,3,Yes,4,Midwest,0
CUST-04164,15,40.69,Annual,PayPal,Yes,0,3.2,2,0,No,3,West,0
CUST-04165,52,10.0,Monthly,PayPal,No,0,21.5,2,2,Yes,5,West,0
CUST-04166,49,32.53,Monthly,Debit Card,No,3,17.9,2,0,No,5,Midwest,0
CUST-04167,34,50.9,Monthly,Debit Card,Yes,4,3.1,3,0,No,3,Midwest,0
CUST-04168,14,53.15,Monthly,Debit Card,Yes,1,7.4,3,1,No,3,Midwest,0
CUST-04169,37,82.31,Annual,Debit Card,Yes,1,7.1,2,0,No,2,West,0
CUST-04170,49,62.49,Monthly,Debit Card,No,1,7.6,3,0,Yes,4,Midwest,0
CUST-04171,27,53.47,Annual,Credit Card,No,1,9.0,2,0,No,3,West,0
CUST-04172,19,51.42,Annual,PayPal,Yes,0,14.4,3,0,Yes,5,South,0
CUST-04173,37,71.88,Annual,Credit Card,Yes,0,3.6,2,0,No,3,Northeast,0
CUST-04174,26,41.38,Annual,Bank Transfer,No,1,7.1,1,2,No,4,Northeast,0
CUST-04175,29,49.47,Annual,PayPal,Yes,1,5.8,2,3,No,3,Midwest,0
CUST-04176,26,32.39,Monthly,Credit Card,Yes,2,5.4,4,1,No,4,West,0
CUST-04177,22,77.54,Monthly,PayPal,Yes,2,7.8,3,1,Yes,4,South,0
CUST-04178,52,59.06,Annual,Debit Card,Yes,2,6.7,1,0,No,5,Midwest,0
CUST-04179,34,39.26,Two-Year,Bank Transfer,No,1,1.3,2,1,No,3,South,0
CUST-04180,34,49.94,Monthly,Bank Transfer,Yes,0,9.1,3,1,No,4,Midwest,0
CUST-04181,48,61.17,Two-Year,Bank Transfer,No,0,2.0,2,0,No,4,Northeast,0
CUST-04182,27,47.49,Two-Year,PayPal,No,2,13.5,2,0,No,4,Northeast,0
CUST-04183,8,42.38,Monthly,Bank Transfer,Yes,2,8.3,4,1,No,4,West,0
CUST-04184,62,40.22,Annual,PayPal,No,0,6.3,2,2,No,2,Northeast,0
CUST-04185,5,58.1,Annual,Bank Transfer,Yes,1,3.0,1,1,Yes,3,Midwest,0
CUST-04186,42,45.56,Monthly,Credit Card,No,0,9.3,1,3,No,4,Northeast,1
CUST-04187,20,43.83,Monthly,Bank Transfer,Yes,0,7.5,2,0,No,4,Northeast,0
CUST-04188,16,27.95,Monthly,PayPal,No,1,7.8,2,1,No,4,South,0
CUST-04189,4,53.4,Annual,Credit Card,Yes,4,8.4,3,0,Yes,2,South,0
CUST-04190,65,48.74,Monthly,Bank Transfer,Yes,1,10.9,3,1,No,2,West,0
CUST-04191,31,46.21,Annual,PayPal,Yes,2,9.1,1,0,No,4,South,0
CUST-04192,25,55.58,Annual,Bank Transfer,Yes,3,17.1,3,1,Yes,4,South,0
CUST-04193,54,65.46,Annual,Credit Card,Yes,2,10.9,1,1,No,4,West,0
CUST-04194,3,64.63,Monthly,PayPal,Yes,1,9.0,1,0,No,1,South,1
CUST-04195,41,61.95,Monthly,PayPal,Yes,1,8.0,2,1,No,4,Midwest,0
CUST-04196,36,47.67,Monthly,Credit Card,Yes,1,4.3,2,0,No,5,Midwest,0
CUST-04197,40,41.79,Monthly,PayPal,No,0,2.7,1,4,No,4,West,0
CUST-04198,9,33.21,Monthly,PayPal,Yes,1,1.1,2,1,Yes,1,Northeast,1
CUST-04199,69,41.32,Monthly,Credit Card,Yes,2,10.5,3,0,Yes,3,Midwest,0
CUST-04200,18,52.35,Monthly,PayPal,No,0,7.5,2,0,Yes,2,Northeast,1
CUST-04201,49,37.85,Annual,Credit Card,No,1,11.0,1,0,No,4,South,0
CUST-04202,54,53.73,Monthly,PayPal,Yes,1,16.5,3,0,Yes,2,South,0
CUST-04203,25,34.62,Monthly,Bank Transfer,Yes,5,7.1,1,2,Yes,1,West,1
CUST-04204,10,22.1,Annual,Debit Card,Yes,1,3.1,1,0,No,5,Midwest,0
CUST-04205,22,66.75,Monthly,Debit Card,Yes,0,12.9,1,0,Yes,5,Midwest,0
CUST-04206,59,43.46,Two-Year,Debit Card,No,2,6.7,1,2,Yes,5,Northeast,0
CUST-04207,66,36.93,Annual,Debit Card,No,1,5.2,1,0,No,4,South,0
CUST-04208,68,32.31,Monthly,Bank Transfer,No,0,5.0,1,2,No,3,South,0
CUST-04209,17,59.61,Two-Year,Credit Card,No,2,10.5,2,1,No,2,Northeast,0
CUST-04210,44,76.75,Annual,Debit Card,No,0,10.4,1,0,Yes,3,South,0
CUST-04211,11,44.74,Annual,Credit Card,Yes,1,14.6,1,0,No,2,South,0
CUST-04212,52,48.12,Monthly,PayPal,No,2,3.8,2,1,Yes,5,South,0
CUST-04213,30,71.29,Monthly,PayPal,No,2,3.7,2,1,No,5,West,0
CUST-04214,52,19.41,Monthly,Credit Card,No,1,8.5,2,0,No,4,Midwest,0
CUST-04215,50,87.4,Annual,Credit Card,Yes,0,9.1,1,0,No,3,West,0
CUST-04216,72,95.99,Monthly,Credit Card,Yes,3,13.5,3,1,Yes,4,West,0
CUST-04217,36,10.0,Monthly,Credit Card,Yes,1,14.0,4,0,No,4,Northeast,0
CUST-04218,25,50.24,Monthly,Debit Card,Yes,4,8.3,1,0,Yes,4,West,0
CUST-04219,38,39.06,Monthly,PayPal,No,1,14.6,2,0,No,5,Midwest,0
CUST-04220,12,47.23,Monthly,Debit Card,No,1,7.4,3,0,No,3,West,0
CUST-04221,9,44.47,Monthly,Credit Card,Yes,1,7.4,2,2,No,3,West,1
CUST-04222,38,66.61,Two-Year,PayPal,Yes,1,6.6,1,0,No,1,West,0
CUST-04223,60,49.97,Monthly,PayPal,Yes,1,3.6,1,2,No,3,South,0
CUST-04224,39,35.6,Monthly,Debit Card,No,0,2.6,2,3,No,4,South,0
CUST-04225,57,48.9,Monthly,Credit Card,No,0,8.4,2,1,No,5,South,0
CUST-04226,13,61.27,Monthly,PayPal,Yes,0,13.0,3,2,Yes,2,West,0
CUST-04227,33,30.69,Annual,Credit Card,Yes,2,5.1,1,0,No,4,Northeast,0
CUST-04228,45,22.37,Monthly,PayPal,No,1,13.9,1,3,No,3,South,0
CUST-04229,26,87.87,Two-Year,PayPal,No,1,16.1,1,1,No,5,South,0
CUST-04230,2,40.44,Two-Year,Bank Transfer,No,3,6.2,2,2,No,4,South,1
CUST-04231,6,49.53,Annual,Credit Card,Yes,1,2.2,2,0,No,1,Midwest,0
CUST-04232,67,44.84,Annual,Credit Card,Yes,3,6.6,1,0,Yes,2,West,1
CUST-04233,44,61.87,Monthly,Bank Transfer,No,2,3.9,2,0,No,5,Northeast,0
CUST-04234,20,83.91,Annual,Debit Card,Yes,1,13.1,3,0,No,4,South,0
CUST-04235,19,62.44,Monthly,Debit Card,No,2,8.6,3,1,Yes,2,South,0
CUST-04236,3,24.67,Annual,PayPal,No,1,2.1,3,1,Yes,3,Midwest,0
CUST-04237,69,27.09,Monthly,Credit Card,Yes,2,10.0,2,1,Yes,3,South,0
CUST-04238,8,44.82,Monthly,PayPal,Yes,0,13.5,3,0,Yes,4,Northeast,0
CUST-04239,55,47.17,Monthly,Bank Transfer,No,1,8.0,2,0,Yes,1,Northeast,0
CUST-04240,18,21.0,Annual,PayPal,No,2,5.8,1,1,No,4,South,0
CUST-04241,25,66.75,Annual,Debit Card,Yes,4,9.6,4,0,Yes,2,Northeast,0
CUST-04242,20,32.45,Monthly,Bank Transfer,No,0,18.1,1,1,No,4,Midwest,0
CUST-04243,60,78.88,Monthly,PayPal,Yes,2,14.8,1,0,Yes,4,West,0
CUST-04244,3,84.77,Monthly,Credit Card,No,1,3.3,1,0,No,5,Northeast,1
CUST-04245,26,47.53,Annual,PayPal,No,0,8.6,2,2,Yes,4,South,0
CUST-04246,21,59.9,Monthly,Credit Card,Yes,3,4.0,2,1,Yes,5,West,0
CUST-04247,20,29.82,Monthly,Credit Card,No,1,5.7,2,2,Yes,5,West,0
CUST-04248,14,63.23,Annual,PayPal,No,2,15.4,1,0,No,4,West,0
